event_index,event_title,event_date,related_companies,related_concepts,status,matched_by,matched_value,stock_code,stock_name,trade_date_used,turnover_rate,float_mv,reason
3089,Anthropic千亿美元锁定AWS十年算力,2026-04-21 20:43:32,亚马逊(AMZN)|Anthropic,算力|人工智能|云计算,ok,concept,"人工智能,云计算",002771,真视通,2026-04-17,44.1472,32.3201,
3090,克来机电增资控股汽车电子公司,2026-04-21 20:42:17,克来机电|上海壹徕科技股份有限公司,汽车电子|激光雷达|电路板,ok,company,"克来机电,上海壹徕科技股份有限公司",603960,克来机电,2026-04-17,5.108,63.7403,
3091,特朗普称美伊将达成重大协议,2026-04-21 20:42:08,,石油石化|黄金|军工,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3092,特朗普称不想延长美伊停火协议,2026-04-21 20:41:40,,地缘政治|石油石化|黄金,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3093,何立峰会见通用电气医疗高管，强调扩大开放,2026-04-21 20:40:32,通用电气医疗集团（非A股）,医疗器械|外资合作|对外开放,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3094,国务院推进服务业扩能提质,2026-04-21 20:40:26,,现代服务业|大消费|数字经济,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3095,光线传媒拟出售当虹科技不超4%股份,2026-04-21 20:37:38,光线传媒(300251)|当虹科技(688039),文化传媒|股权转让|资产处置,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3096,钯金期货日内上涨1%,2026-04-21 20:37:35,,贵金属|小金属|汽车催化剂,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3097,尿素出口配额谣言澄清,2026-04-21 20:36:30,,尿素|化肥|农业,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3098,广东明珠2025年净利润暴增3243%,2026-04-21 20:33:58,广东明珠(600382),业绩预增|高送转预期|广东板块,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3099,美国4月费城联储非制造业指数报-16.5,2026-04-21 20:33:41,,宏观经济数据|服务业PMI|海外经济,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3100,SEC关注美国私募信贷领域压力,2026-04-21 20:31:36,,跨境金融|金融监管,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3101,大基金一期减持芯原股份1.51%,2026-04-21 20:30:55,芯原股份,半导体|芯片设计|国家大基金,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3102,美国3月零售销售超预期增长,2026-04-21 20:30:21,,宏观经济|消费数据|外贸出口,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3103,雅创电子一季度净利润同比大增642%,2026-04-21 20:29:31,雅创电子(301099.SZ),汽车电子|人工智能|芯片概念,ok,concept,"汽车电子,人工智能",002771,真视通,2026-04-17,44.1472,32.3201,
3104,美军高官称准备对伊朗作战,2026-04-21 20:25:15,,军工|油气开采|黄金,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3105,英国两年期国债收益率创日内新高,2026-04-21 20:24:51,,国债|宏观数据|利率,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3106,伊朗为战事重爆发做准备,2026-04-21 20:24:08,,黄金|石油石化|国防军工,ok,concept,国防军工,002361,神剑股份,2026-04-17,42.8122,151.7105,
3107,恒勃股份拟定增募资18亿投建PEEK等项目,2026-04-21 20:22:40,恒勃股份,PEEK材料|汽车零部件|智能制造,ok,company,恒勃股份,301225,恒勃股份,2026-04-17,8.5389,34.6034,
3108,高盛CEO预测油价将上涨,2026-04-21 20:21:30,,石油开采|油气设服|页岩气,ok,concept,页岩气,300164,通源石油,2026-04-17,12.8515,79.1417,
3109,*ST原尚申请撤销退市风险警示,2026-04-21 20:19:26,*ST原尚,ST板块|风险警示|摘帽预期,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3110,美国ADP私营就业数据发布,2026-04-21 20:16:12,,宏观经济数据,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3111,紫金矿业Q1净利润同比大增97.5%,2026-04-21 20:15:05,紫金矿业,有色金属|黄金|锂矿,ok,concept,锂矿,002213,大为股份,2026-04-17,26.5228,77.934,
3112,纽约咖啡期货价格下跌,2026-04-21 20:09:06,,农产品|食品饮料|期货概念,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3113,宁德时代发布第二代超级增混电池,2026-04-21 20:08:43,宁德时代,锂电池|新能源汽车|储能,ok,concept,储能,301157,华塑科技,2026-04-17,41.1832,17.714,
3114,万科中期票据60%本金展期一年,2026-04-21 20:08:16,万科A,房地产开发|债务重组|信用风险,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3115,春秋电子2025年净利润同比增长34.82%,2026-04-21 20:06:51,春秋电子,消费电子|笔记本电脑结构件|业绩预增,ok,company,春秋电子,603890,春秋电子,2026-04-17,15.5347,84.5362,
3116,GE航空航天股价回吐涨幅转跌,2026-04-21 20:04:18,,大飞机|航空发动机,ok,concept,大飞机,002560,通达股份,2026-04-17,29.974,62.8675,
3117,华锐精密2025年净利大增74.5%并高分红转增,2026-04-21 20:01:38,华锐精密(688059.SH),工业母机|硬质合金|高送转,ok,concept,工业母机,301603,乔锋智能,2026-04-17,33.2611,35.6572,
3118,广东明珠2025年净利润暴增3243%,2026-04-21 19:59:32,广东明珠,业绩预增|高送转|钢铁,ok,company,广东明珠,600382,广东明珠,2026-04-17,4.3181,70.413,
3119,山东发布十五五科技创新目标,2026-04-21 19:58:59,,工业母机|人工智能|科技创新,ok,concept,"工业母机,人工智能",002771,真视通,2026-04-17,44.1472,32.3201,
3120,宁德时代发布麒麟凝聚态电池,2026-04-21 19:58:11,宁德时代,锂电池|固态电池|新能源汽车,ok,concept,固态电池,002866,传艺科技,2026-04-17,24.3462,47.822,
3121,伊朗封锁霍尔木兹海峡,2026-04-21 19:57:46,,石油石化|航运港口|能源安全,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3122,ST中迪被叠加实施退市风险警示,2026-04-21 19:52:27,ST中迪,ST板块|退市风险|风险警示,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3123,IBM与Adobe合作推出AI行业解决方案,2026-04-21 19:50:44,,人工智能|软件服务|大数据,ok,concept,"人工智能,大数据",002771,真视通,2026-04-17,44.1472,32.3201,
3124,浦东机场单日入境外籍人员创历史新高,2026-04-21 19:46:14,上海机场,机场航运|旅游|酒店餐饮,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3125,不溶性硫磺价格创九年新高,2026-04-21 19:46:08,,化工原料|橡胶助剂|轮胎,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3126,西班牙机场3月旅客吞吐量同比增长3.9%,2026-04-21 19:45:55,,机场航运|旅游,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3127,欧盟拟拨付对乌900亿欧元贷款首笔款项,2026-04-21 19:44:52,,军工|一带一路|中俄贸易,ok,concept,"一带一路,中俄贸易",920249,利尔达,2026-04-17,34.5014,14.2373,
3128,顺灏股份澄清参股公司融资影响,2026-04-21 19:43:51,顺灏股份|北京轨道辰光科技有限公司,参股公司|融资澄清|股价异动,ok,company,"顺灏股份,北京轨道辰光科技有限公司",002565,顺灏股份,2026-04-17,28.8487,200.5414,
3129,国产全海深CTD绞车系统完成深海示范应用,2026-04-21 19:42:18,,海洋工程|高端装备|国产替代,ok,concept,高端装备,002361,神剑股份,2026-04-17,42.8122,151.7105,
3130,大众中国车型将加入语音AI技术,2026-04-21 19:34:42,,汽车智能化|人工智能|智能座舱,ok,concept,人工智能,002771,真视通,2026-04-17,44.1472,32.3201,
3131,思仪科技创业板IPO上会,2026-04-21 19:34:12,中电科思仪科技股份有限公司,IPO|创业板|仪器仪表,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3132,伊朗封锁霍尔木兹海峡,2026-04-21 19:32:23,,石油石化|航运港口|能源安全,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3133,OpenAI拟出售Codex,2026-04-21 19:30:40,,人工智能|AIGC|软件开发,ok,concept,人工智能,002771,真视通,2026-04-17,44.1472,32.3201,
3134,晶科科技回复监管函，智算中心项目预计资产负债率67.1%,2026-04-21 19:28:45,晶科科技(601778),算力中心|新能源消纳|数据中心,ok,concept,数据中心,002771,真视通,2026-04-17,44.1472,32.3201,
3135,中孚实业2025年净利润同比大增129.83%,2026-04-21 19:26:40,中孚实业(600595),有色金属|业绩预增|高股息,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3136,MSCI一季度每股收益超预期,2026-04-21 19:25:52,MSCI Inc.,MSCI概念|指数成分|业绩预增,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3137,中孚实业一季度净利润同比大增257%,2026-04-21 19:24:23,中孚实业(600595.SH),电解铝|铝加工|业绩预增,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3138,宁德时代钠离子电池Q4大规模量产,2026-04-21 19:24:00,宁德时代,钠离子电池|动力电池|储能,ok,concept,储能,301157,华塑科技,2026-04-17,41.1832,17.714,
3139,商务部会见联合国儿童基金会深化合作,2026-04-21 19:23:54,,一带一路|中字头股票|央企改革,ok,concept,一带一路,920249,利尔达,2026-04-17,34.5014,14.2373,
3140,宁德时代发布第三代超充电池,2026-04-21 19:23:37,宁德时代,锂电池|快充|新能源汽车,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3141,全志科技Q1净利同比增122%,2026-04-21 19:22:19,全志科技,存储芯片|半导体|SoC芯片,ok,company,全志科技,300458,全志科技,2026-04-17,2.995,253.1454,
3142,我国建成省级以上绿色矿山超5500家,2026-04-21 19:22:09,,绿色矿山|环保|矿业开采,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3143,软件产业规模有望突破20万亿,2026-04-21 19:18:28,中国软件行业协会（非上市公司）,国产软件|信创|数字经济,ok,concept,"国产软件,信创",002771,真视通,2026-04-17,44.1472,32.3201,
3144,俄罗斯4月石油产量下降,2026-04-21 19:18:23,,石油石化|油气开采|能源,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3145,京东17.57亿元竞得北京亦庄商业用地,2026-04-21 19:18:00,京东集团|北京齐正数智科技有限公司,商业地产|智慧城市|新零售,ok,concept,"智慧城市,新零售",002565,顺灏股份,2026-04-17,28.8487,200.5414,
3146,特朗普称伊朗违反停火协议,2026-04-21 19:16:49,,黄金|石油石化|国防军工,ok,concept,国防军工,002361,神剑股份,2026-04-17,42.8122,151.7105,
3147,习近平任免驻外大使,2026-04-21 19:16:26,,外交|一带一路,ok,concept,一带一路,920249,利尔达,2026-04-17,34.5014,14.2373,
3148,亚投行呼吁加大水领域投融资,2026-04-21 19:14:11,,环保工程|水务|PPP模式,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3149,股东苏州厚齐和青岛海丝拟减持不超过2.5%,2026-04-21 19:12:59,新巨丰(301296.SZ),股东减持|限售股解禁|资金需求,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3150,帝科股份拟募资30亿投建存储芯片封装测试基地,2026-04-21 19:11:01,帝科股份,半导体封装测试|光伏银浆|电子材料,ok,company,帝科股份,300842,帝科股份,2026-04-17,4.3175,109.5724,
3151,雷神公司Q1销售额与利润双增长,2026-04-21 19:10:59,雷神公司 (非A股),军工|国防军工|航空航天,ok,concept,国防军工,002361,神剑股份,2026-04-17,42.8122,151.7105,
3152,合力泰算力租赁业务收入不足万元,2026-04-21 19:09:01,合力泰|福建智泰驰骋数字科技有限公司,算力租赁|人工智能|数据中心,ok,company,"合力泰,福建智泰驰骋数字科技有限公司",002217,合力泰,2026-04-17,6.9229,195.0859,
3153,东山精密2025年净利润同比增长28%,2026-04-21 19:08:18,东山精密,AI算力|数据中心|硬件核心器件,ok,concept,数据中心,002771,真视通,2026-04-17,44.1472,32.3201,
3154,南方原油LOF因折算停牌半日,2026-04-21 19:04:45,,原油基金|LOF基金|停复牌,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3155,太阳电缆股东拟减持不超3%股份,2026-04-21 19:03:47,太阳电缆(002300.SZ)|厦门象屿集团有限公司,股东减持|电缆|电力设备,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3156,市场监管总局严查假劣化肥案,2026-04-21 19:02:07,,化肥|农资|食品安全,ok,concept,食品安全,002980,华盛昌,2026-04-17,19.0797,74.1363,
3157,雷神公司上调利润与销售额预期,2026-04-21 19:01:51,雷神公司（美股）,军工|航空航天|高端装备,ok,concept,高端装备,002361,神剑股份,2026-04-17,42.8122,151.7105,
3158,金融监管总局会见保诚集团董事长,2026-04-21 18:59:41,,保险|金融开放|外资,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3159,特朗普敦促选民反对选区重划,2026-04-21 18:58:23,,,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3160,诺斯罗普·格鲁曼Q1销售额超预期,2026-04-21 18:58:19,诺斯罗普·格鲁曼,军工|大飞机|卫星导航,ok,concept,"大飞机,卫星导航",002361,神剑股份,2026-04-17,42.8122,151.7105,
3161,远东股份2025年扭亏为盈,2026-04-21 18:55:52,远东股份(600869),扭亏为盈|年报预增|现金分红,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3162,联合国呼吁全球合作应对气候与能源双重危机,2026-04-21 18:54:53,,碳中和|绿色能源|环保,ok,concept,碳中和,002272,川润股份,2026-04-17,26.8817,82.6878,
3163,远东股份拟募资20亿投建AIDC光纤预制棒项目,2026-04-21 18:50:47,远东股份(600869),AIDC（人工智能数据中心）|光纤光缆|光通信,ok,concept,光通信,002902,铭普光磁,2026-04-17,29.9372,53.9647,
3164,俄罗斯与利比亚就开设班加西总领馆达成协议,2026-04-21 18:50:47,,一带一路|中俄贸易|地缘政治,ok,concept,"一带一路,中俄贸易",920249,利尔达,2026-04-17,34.5014,14.2373,
3165,工信部召开未来产业企业座谈会,2026-04-21 18:49:41,,生物制造|量子科技|氢能源,ok,concept,"量子科技,氢能源",601778,晶科科技,2026-04-17,30.5401,246.8659,
3166,工信部部署超前布局未来产业,2026-04-21 18:49:30,,未来产业|人工智能|高端制造,ok,concept,人工智能,002771,真视通,2026-04-17,44.1472,32.3201,
3167,远东股份Q1净利同比增110%,2026-04-21 18:49:02,远东股份(600869),储能|算力|AI,ok,concept,储能,301157,华塑科技,2026-04-17,41.1832,17.714,
3168,帅丰电器触及退市风险警示,2026-04-21 18:46:53,帅丰电器(605336),ST板块|家电|风险警示,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
3169,高盛上调中国Robotaxi车队规模预测,2026-04-21 18:46:41,,无人驾驶|Robotaxi|人工智能,ok,concept,"无人驾驶,人工智能",002771,真视通,2026-04-17,44.1472,32.3201,
3170,宝信软件一季度净利润同比下降14.25%,2026-04-21 18:45:15,宝信软件,工业软件|信创|IDC,ok,company,宝信软件,600845,宝信软件,2026-04-17,0.8115,489.1252,
3171,华英农业因违规收警示函,2026-04-21 18:45:10,华英农业|潢川发投|鼎新兴华,农业综合|食品安全|河南板块,ok,company,"华英农业,潢川发投,鼎新兴华",002321,华英农业,2026-04-17,2.5413,46.5127,
3172,银矿公司IPO定价低于参考价,2026-04-21 18:44:07,,有色金属|贵金属|新股发行,no_match,,,,,,,,公司未匹配或概念无候选，或候选流通市值均>=500亿
